Gene,Rank
MTCO3P30,-3.4037642657286595e-07
AC004817.4,-3.4053107660521894e-07
IRS4,-3.405575067680322e-07
AL356753.1,-3.4062079234997326e-07
PTPRT-DT,-3.407841395994625e-07
MTATP6P16,-3.4099370183864273e-07
LINC02192,-3.411697070078859e-07
MARCHF11-DT,-3.412517952628859e-07
OR5BK1P,-3.4169338058956803e-07
OR7E109P,-3.4173620756932954e-07
GRM8-AS1,-3.4175315386798436e-07
CACNG4,-3.417752914465014e-07
RNU6-838P,-3.4189425483012424e-07
AC005381.1,-3.4205716696345384e-07
TMEM132E,-3.421141991586983e-07
IGLV2-14,-3.4216147930752866e-07
RCC2P3,-3.422145357657751e-07
TAS2R60,-3.422569003283814e-07
AC131097.2,-3.423391578264964e-07
AC108935.1,-3.4246909931258585e-07
MTCO3P23,-3.42615686333755e-07
TIMM8AP1,-3.4271438543742364e-07
AC068506.1,-3.4276698559874754e-07
MYG1P1,-3.4287018729442435e-07
AC098656.1,-3.430081480180709e-07
AC005909.1,-3.4307484083593056e-07
AC099506.3,-3.4308911618888936e-07
AL590729.1,-3.432478345458396e-07
AC098868.1,-3.4352037601075725e-07
AC008825.1,-3.4379929831543426e-07
PLUT,-3.4379929831543426e-07
AC096585.1,-3.4383956945036145e-07
SUMO1P1,-3.438536876290566e-07
TEX53,-3.439526452929688e-07
CHRM2,-3.4415333168783065e-07
CEACAMP3,-3.4432756427052064e-07
TRBV7-1,-3.4475192060900593e-07
LINC02787,-3.4486514569633145e-07
CREG2,-3.449783824671879e-07
RNU6-955P,-3.4526665084401263e-07
PNPT1P2,-3.4527548422960904e-07
AL136322.1,-3.4528686960828635e-07
CFAP97D2,-3.454982684983772e-07
HSPE1P9,-3.456560849625181e-07
AP002892.2,-3.456793299296587e-07
KIF1A,-3.4589253575961287e-07
C6orf118,-3.465487237766743e-07
AL138701.2,-3.4664449786581515e-07
AC005772.2,-3.469641125259581e-07
CLEC2L,-3.4706122741301077e-07
SLC16A6P1,-3.473539890115991e-07
AC024592.2,-3.474093963146086e-07
RPSAP44,-3.4773572743240113e-07
IGLL5,-3.481707204487206e-07
DDX43P3,-3.482786218696363e-07
AC009407.1,-3.4840962545635165e-07
LINC00421,-3.484529968333997e-07
AC009704.1,-3.4874172904750374e-07
AC022915.3,-3.4883823057115117e-07
AC114546.1,-3.4890446399586203e-07
RNU7-169P,-3.492119751960314e-07
AC087289.1,-3.4934948161935707e-07
AC098483.1,-3.494609136257898e-07
AL161652.1,-3.4989130932989054e-07
LINC02123,-3.5000150374373864e-07
AC097375.5,-3.5000150374373864e-07
SFTA3,-3.5001702770988124e-07
AC099398.1,-3.5014962616158134e-07
LEUTX,-3.502083415181929e-07
MTATP6P17,-3.506346404121442e-07
OTX2P1,-3.5067498067332143e-07
IGKV2-30,-3.5113686490741434e-07
KCNA4,-3.5121728566706813e-07
AC092637.1,-3.5142049803078664e-07
SPATA31D1,-3.515803928741143e-07
RPS2P36,-3.5159704126446233e-07
AC016598.2,-3.516644014329326e-07
AC021915.1,-3.518344459145423e-07
IGHV5-10-1,-3.520745994934367e-07
AL162719.1,-3.5230246386538125e-07
PATE2,-3.524608030640075e-07
LINC01387,-3.524696102319841e-07
PMCHL1,-3.525613700596662e-07
LINC01810,-3.5257808012650736e-07
LINC01676,-3.5286279232810146e-07
DAB1-AS1,-3.5286327598091764e-07
PRR13P1,-3.533608545846339e-07
RPL36AP20,-3.5346976324912027e-07
CALCA,-3.5352466209844574e-07
AL358876.2,-3.5385679016779047e-07
AC010649.1,-3.544041362501787e-07
AL158058.2,-3.5447965700594433e-07
OR4X2,-3.5447965700594433e-07
FLNC-AS1,-3.5451595439851986e-07
MTND1P10,-3.5454122391611694e-07
LINC01953,-3.5460923669374625e-07
PCAT14,-3.547156934318738e-07
AL136131.2,-3.551949470745985e-07
GABRG2,-3.552056661941545e-07
AC093536.2,-3.553645879769653e-07
AC107308.1,-3.5578623354085635e-07
LINC01538,-3.5579220260214813e-07
AC097478.1,-3.558430877121778e-07
MAB21L4,-3.561594036976985e-07
AL160286.3,-3.561995285600484e-07
PSMD10P2,-3.563185189540776e-07
AC008667.2,-3.563909879024376e-07
AC010280.3,-3.5647956997901963e-07
AC021613.3,-3.5655163958396793e-07
AL360089.1,-3.5680499281954484e-07
RN7SKP247,-3.5698749639762055e-07
LINC02346,-3.570913112398295e-07
RNU6-865P,-3.5715622263542115e-07
RPL6P28,-3.573578566020388e-07
OR7E130P,-3.575741362746689e-07
AC104791.1,-3.57589695415788e-07
SLC2A9-AS1,-3.577211721080519e-07
ST8SIA2,-3.5784683706233623e-07
YWHAEP7,-3.580313557021264e-07
LINC01440,-3.5820809747365273e-07
C1orf141,-3.582801761353554e-07
SNAP25-AS1,-3.584056274456475e-07
RNU6-509P,-3.587424704451918e-07
TOMM40P2,-3.5884294935369217e-07
SEMG1,-3.589158898693946e-07
RN7SL178P,-3.5900858274189427e-07
AC061709.2,-3.5929474827998897e-07
AL136501.1,-3.5973012382256336e-07
BTF3L4P4,-3.5978931030732346e-07
AGGF1P9,-3.598938702339024e-07
RNA5SP73,-3.598938702339024e-07
LINC00609,-3.598938702339024e-07
AL592309.2,-3.598938702339024e-07
LINC02434,-3.598938702339024e-07
AC009955.1,-3.598938702339024e-07
AC090812.1,-3.598938702339024e-07
DUX4L18,-3.598938702339024e-07
MIR187,-3.598938702339024e-07
PSMC1P10,-3.598938702339024e-07
OR51F3P,-3.598938702339024e-07
RFTN1P1,-3.599436935974579e-07
PTX3,-3.6000633572359076e-07
RNA5SP35,-3.6010518106175935e-07
LINC00927,-3.6029918433179214e-07
AC010086.3,-3.6046611530015183e-07
LINC02401,-3.6087776127320007e-07
XRCC6P3,-3.6100212202147703e-07
AL591506.1,-3.611909147330446e-07
RCBTB2P1,-3.612551973013643e-07
ECMXP,-3.6137231331552526e-07
FAM230I,-3.6145140059984776e-07
LINC02406,-3.6205456680554896e-07
RNU6-649P,-3.620821432952132e-07
RPL17P46,-3.620821432952132e-07
SLC25A15P4,-3.620821432952132e-07
RN7SKP82,-3.620821432952132e-07
AC083864.1,-3.620821432952132e-07
RCC2P1,-3.620821432952132e-07
OR6K6,-3.620821432952132e-07
AC091043.1,-3.620821432952132e-07
AC136628.4,-3.620821432952132e-07
DNAJA1P5,-3.620821432952132e-07
PRNT,-3.620821432952132e-07
AP005273.1,-3.6212288421142577e-07
CYP19A1,-3.6214037462467575e-07
AC138904.1,-3.622464410506777e-07
DNAH17-AS1,-3.6237951162748954e-07
MUC2,-3.624303959504858e-07
AL139801.1,-3.6250576359506173e-07
AP000221.1,-3.6295213820658443e-07
AC007922.4,-3.6304775981137565e-07
LINC00919,-3.631502377403694e-07
RN7SKP154,-3.6321133785847574e-07
AL136090.2,-3.6351401613002455e-07
LINC02735,-3.6361755481258284e-07
SCGB1A1,-3.637713848546346e-07
CHRNA2,-3.6440278688778413e-07
RNU1-140P,-3.650703186835835e-07
DCD,-3.650703186835835e-07
HMGB4,-3.6510808832016857e-07
RN7SKP35,-3.6524030444448684e-07
AL731533.1,-3.6528148951907603e-07
LINC02697,-3.654678341763058e-07
SERPINA10,-3.655177397666498e-07
AL445647.1,-3.6551838845065936e-07
AGXT2,-3.6560598663273615e-07
LINC02286,-3.6600520351204057e-07
AL356295.1,-3.6602136287904487e-07
ABCA12,-3.662874900099049e-07
CHP1P1,-3.6631697136673005e-07
AC092723.1,-3.6679973163038665e-07
LINC01127,-3.6760297601230403e-07
AL442636.1,-3.6804617851565065e-07
SERPINB13,-3.6821771020644284e-07
AC007491.1,-3.6839125633633723e-07
AC034238.2,-3.6842877934652974e-07
OR7E101P,-3.6853880286644174e-07
DYTN,-3.686460107891524e-07
LINC01287,-3.68701086942046e-07
FEN1P1,-3.6872483674342044e-07
LINC02364,-3.68758311397392e-07
MIR4428,-3.688899049386402e-07
SLC30A8,-3.689374434397825e-07
IGHV4-39,-3.689674347936712e-07
AL356414.1,-3.6915139862195155e-07
IGSF11-AS1,-3.692092045558034e-07
SSTR5-AS1,-3.6924227172798683e-07
CNTN6,-3.693178672043758e-07
OR8D4,-3.6942761573755116e-07
BICRA-AS1,-3.698319778954081e-07
RNU6-15P,-3.699762108746381e-07
PRAMEF20,-3.699762886936651e-07
IGKV1-5,-3.7017300933064947e-07
AL008720.1,-3.706638623508289e-07
ANKRD34B,-3.707986103435073e-07
MT-TL1,-3.7148415476547804e-07
PANX2,-3.7161817405756005e-07
AL441943.2,-3.7162340685479427e-07
RPS3AP51,-3.7186100004195854e-07
IPO7P1,-3.723084709823134e-07
OR5V1,-3.7253862798628106e-07
KISS1R,-3.72834367915238e-07
COL18A1-AS2,-3.728533940368167e-07
MTATP8P1,-3.728984484233145e-07
AC078816.1,-3.7303782187291255e-07
RNU6-179P,-3.7352795827930836e-07
LINC01487,-3.7370283736939386e-07
AL358473.2,-3.737626505919123e-07
AC068489.1,-3.738443189221143e-07
LINC00458,-3.7392907707560177e-07
DSCR10,-3.7407305052434957e-07
LINC01533,-3.741975397009666e-07
SULT1C3,-3.7441058050987653e-07
SLCO1B1,-3.745094190714313e-07
ASCL3,-3.74779763327076e-07
IMPDH1P5,-3.749378974513755e-07
AC097518.2,-3.7494152787040436e-07
RN7SL741P,-3.749637102440449e-07
CPLX2,-3.752811620441319e-07
AL353699.1,-3.759573558198261e-07
ENTHD1,-3.7612393778647406e-07
AC080079.2,-3.762268635431366e-07
OR6M2P,-3.7630931492222264e-07
AL356289.1,-3.7652882839375336e-07
MTND6P22,-3.765947434802317e-07
AC104809.1,-3.774899452077838e-07
AC092746.1,-3.7775218223265537e-07
LINC01685,-3.78196837171982e-07
CACNA1B,-3.7888706855972787e-07
LINC01938,-3.790523438454314e-07
GLOD5,-3.7907226407666e-07
LMNTD1,-3.792026726275347e-07
UBFD1P1,-3.7933672565405283e-07
AC106870.1,-3.79449654210865e-07
MS4A3,-3.796588380462758e-07
IGLV3-1,-3.797795874085156e-07
LINC01551,-3.8004369526860263e-07
RPL17P3,-3.802388424802384e-07
BAG1P1,-3.803418533163214e-07
AC010463.2,-3.8042948900870286e-07
MTND3P16,-3.8098340729293797e-07
PSG2,-3.810684871404815e-07
AC073311.1,-3.812854655670593e-07
MRPS21P2,-3.815984565458491e-07
CLRN2,-3.815984565458491e-07
RN7SL836P,-3.815984565458491e-07
RN7SL709P,-3.815984565458491e-07
AL137224.1,-3.815984565458491e-07
LINC02750,-3.815984565458491e-07
RNF14P2,-3.815984565458491e-07
OR9G4,-3.815984565458491e-07
HSPA8P17,-3.815984565458491e-07
AC079896.1,-3.815984565458491e-07
IGLV3-29,-3.815984565458491e-07
TRIM49C,-3.8167158487990495e-07
TRIM51EP,-3.8167158487990495e-07
AC008870.3,-3.8179649342436475e-07
CCDC187,-3.818608761842682e-07
AL161716.1,-3.828011851536436e-07
AL109837.3,-3.8313073659708394e-07
AC105941.1,-3.8319505872018167e-07
AP001434.1,-3.8322325751078805e-07
RPL6P21,-3.832382681559288e-07
AC093639.2,-3.833238547909433e-07
MARK2P13,-3.8345490371134447e-07
LINC00440,-3.837931345740424e-07
AC021355.1,-3.837931345740424e-07
AL353747.2,-3.837931345740424e-07
GTF2IP2,-3.837931345740424e-07
OR5BL1P,-3.837931345740424e-07
MRGPRX5P,-3.837931345740424e-07
ZNF736P6Y,-3.837931345740424e-07
TNR-IT1,-3.837931345740424e-07
VN1R48P,-3.837931345740424e-07
AC010880.1,-3.837931345740424e-07
LINC02786,-3.837931345740424e-07
CECR9,-3.837931345740424e-07
AC106895.1,-3.838029755125206e-07
AF067845.1,-3.8438166870090925e-07
AC095050.1,-3.845162187617531e-07
EEF1A1P26,-3.845405954551086e-07
LINC00351,-3.846152534300105e-07
RNA5SP84,-3.8468423502381765e-07
ABCB11,-3.8475576351742807e-07
LINC02141,-3.8520193331149785e-07
AL359987.1,-3.853645816358437e-07
AC010677.2,-3.859800895938092e-07
NOL8P1,-3.8600985514002117e-07
AC010157.2,-3.8614351182519355e-07
RHPN2P1,-3.8618569885298976e-07
AC106045.1,-3.8625524601082114e-07
AC008705.2,-3.863045757665158e-07
OR5G4P,-3.8657274767482825e-07
IGFL3,-3.865958784878733e-07
FAM183A,-3.8685909623632327e-07
AC008592.1,-3.871286897262779e-07
TOMM40P1,-3.877000573182629e-07
TRPC7,-3.8771951216084484e-07
SIK1,-3.8797965240881825e-07
MTCO2P8,-3.8802507024346885e-07
OR2L13,-3.881683619538205e-07
AC107032.3,-3.8820287967725727e-07
AP003327.2,-3.8823647988849497e-07
SPINK8,-3.883688116482803e-07
MMP8,-3.8850029806728866e-07
HYDIN,-3.885806678069748e-07
AC005392.3,-3.8860870810338313e-07
LINC02994,-3.887720719983068e-07
LCN10,-3.887837923769323e-07
AC107886.1,-3.893256779025132e-07
LINC01920,-3.8941636477284127e-07
AL353680.1,-3.8953385605470687e-07
AL136090.1,-3.8980010429978806e-07
DHRS2,-3.8999670146511974e-07
DNAH8-AS1,-3.90004526060503e-07
RN7SL183P,-3.904395600111376e-07
LINC00430,-3.904395600111376e-07
PSG9,-3.905241559004429e-07
LINC00547,-3.912832676638293e-07
LGSN,-3.9171913480698147e-07
HSPA9P1,-3.9197133533712754e-07
GPX6,-3.920392839413451e-07
AL358053.1,-3.9219820753608216e-07
OR2B8P,-3.922458772146457e-07
MYB-AS1,-3.9234420867958035e-07
OR1AC1P,-3.9253941160341433e-07
SDHDP6,-3.9270134096112337e-07
H2AC10P,-3.929391196935894e-07
CTHRC1P1,-3.929522272461241e-07
MROH2A,-3.932564828303245e-07
LINC02165,-3.934375868804787e-07
CSGALNACT2P1,-3.935487217604946e-07
RPSAP5,-3.9363855971254665e-07
NRCAM,-3.9392438555007637e-07
BMP10,-3.9401368616264435e-07
DMBT1,-3.940742217363845e-07
IGHV1-17,-3.9409934828492783e-07
LINC01360,-3.9451790755908737e-07
AC095060.1,-3.946441223476818e-07
HMGB3P13,-3.9497703297953943e-07
LINC01456,-3.9497703297953943e-07
AC093904.2,-3.9531566788957176e-07
AL161912.2,-3.9534848744205963e-07
AC005832.1,-3.95359650261449e-07
AC110716.1,-3.95365801937938e-07
LINC01492,-3.955834929319539e-07
RN7SKP93,-3.96027658032291e-07
PRR30,-3.9609243361451905e-07
SLC25A51P4,-3.964603111404437e-07
AC096555.1,-3.9666064354614917e-07
TRIM71,-3.968827199026819e-07
HDAC11-AS1,-3.97018889418152e-07
AC018680.1,-3.9717948450789974e-07
RNA5SP165,-3.9785490908013196e-07
AC007786.4,-3.979204920372717e-07
AL139130.1,-3.9811006522502836e-07
AL135908.1,-3.985942481864068e-07
HPN-AS1,-3.9894016784710454e-07
UBL4B,-3.9915009070149784e-07
MIR3976HG,-3.9931782938410145e-07
LINC01989,-3.994127856545732e-07
AL591468.2,-3.9951752349262603e-07
AC023796.1,-3.9966448382886804e-07
AP001007.3,-3.997243146289212e-07
AC027243.1,-3.998369069043998e-07
KRT88P,-4.000348207568477e-07
AC005482.1,-4.0012497136148904e-07
AL591178.1,-4.0045771786019055e-07
PROS2P,-4.0064906687996054e-07
AC113618.2,-4.0069801942134754e-07
LINC02036,-4.009132016335441e-07
RN7SL601P,-4.014488970130592e-07
RPPH1-3P,-4.014488970130592e-07
KLK15,-4.014488970130592e-07
RNU6-1131P,-4.014488970130592e-07
LINC02504,-4.014488970130592e-07
LARP7P4,-4.014488970130592e-07
DEFB110,-4.014488970130592e-07
LINC01965,-4.0201438222527e-07
SPDYE4,-4.0221146283738483e-07
AC090109.1,-4.022848850637356e-07
ZNF90P3,-4.023535721057092e-07
RNF19BPY,-4.024213582845097e-07
OR6N2,-4.0248376029190955e-07
GPC5-AS2,-4.029069783778856e-07
RPL23AP93,-4.0302542913574917e-07
AC103718.1,-4.0323883330902494e-07
ACTG1P1,-4.032526908920879e-07
LINC01811,-4.0359462788578135e-07
SAGE2P,-4.0365309638169216e-07
POU4F2,-4.0365309638169216e-07
VN1R31P,-4.0365309638169216e-07
AL139275.2,-4.0365309638169216e-07
AL049541.1,-4.0365309638169216e-07
AC084167.1,-4.0365309638169216e-07
AC113347.4,-4.0365309638169216e-07
LINC00307,-4.0365309638169216e-07
AC006974.2,-4.0365309638169216e-07
Z98742.1,-4.0365309638169216e-07
TYRL,-4.0365309638169216e-07
FCRL4,-4.0378735116700347e-07
ITM2BP1,-4.0388979012781894e-07
AC244502.3,-4.041470585032406e-07
AP000459.2,-4.042861267529909e-07
SNAP25,-4.051556279181574e-07
COX6CP11,-4.0543622214194934e-07
AC013640.1,-4.055158973318758e-07
AL034348.1,-4.0578743250468006e-07
NDUFS5P5,-4.0648495738375924e-07
NGFR-AS1,-4.066401565450369e-07
MIR103B2,-4.0705545493084915e-07
PCP4,-4.072283527870599e-07
SPACA7BP,-4.072929846978085e-07
AC092447.4,-4.074275035250157e-07
GPR87,-4.081032856906779e-07
LINC01705,-4.0818693325050396e-07
MIR4298,-4.0820132692838925e-07
OR2N1P,-4.0897416385176966e-07
LINC02327,-4.09567978662237e-07
AC087633.1,-4.096788037577179e-07
DNAH8,-4.0986734874506735e-07
LINC02911,-4.0987094320364746e-07
LINC01700,-4.0988835830197323e-07
JADRR,-4.105008765690134e-07
AC079779.1,-4.1060279154124436e-07
AC016229.2,-4.11674972745334e-07
RN7SL310P,-4.126340343858426e-07
NPY2R-AS1,-4.127912682310467e-07
TRH,-4.1298627551047566e-07
ST8SIA3,-4.1310580660259655e-07
CFHR4,-4.1311527695512404e-07
LINC02451,-4.1320108810991147e-07
AP001360.1,-4.132953617253767e-07
LINC01900,-4.138234770502659e-07
PIGUP1,-4.139787064721422e-07
CHIAP2,-4.139787064721422e-07
SETP8,-4.141572564379611e-07
AP001993.1,-4.141804892990216e-07
LINC00559,-4.1483827200091274e-07
TRMT112P7,-4.1544196881273527e-07
LINC02096,-4.155602884249294e-07
CLEC4C,-4.158570951048976e-07
RNU6-74P,-4.160922818828109e-07
AL355997.1,-4.1614727129266045e-07
AL390964.1,-4.161981700427597e-07
AC032019.1,-4.163341176541852e-07
UMODL1,-4.1647734972459095e-07
DNAJB6P3,-4.165519469594396e-07
LINC02836,-4.171706438428916e-07
MIR320C2,-4.1726039763669177e-07
MS4A12,-4.177905026686001e-07
AC005609.4,-4.180498386828114e-07
LINC02561,-4.180764034706267e-07
RBMXL2,-4.184655695753384e-07
B4GALNT2,-4.185065658376012e-07
GAL3ST2,-4.1860731548047093e-07
SERPINA11,-4.1893063573276723e-07
AP005137.1,-4.1895823771003537e-07
NRG1-IT1,-4.191104821253006e-07
AC116534.1,-4.19118760441574e-07
AC243585.1,-4.1929883257242815e-07
OR4K1,-4.199345423948625e-07
RN7SL849P,-4.201769144530646e-07
NSG2,-4.203121748879296e-07
ARID3C,-4.2057591724805824e-07
LINC03025,-4.2101674902545726e-07
LINC02214,-4.2119049512400443e-07
LINC02174,-4.214579803080751e-07
AL663058.2,-4.2163317154642467e-07
CST8,-4.217961232540951e-07
AC112481.2,-4.217961232540951e-07
TREML1,-4.226047433144563e-07
FEZF1-AS1,-4.2312115804712104e-07
FAM47C,-4.233898899490454e-07
TMPRSS15,-4.234441016997506e-07
LINC03031,-4.236031183760676e-07
RN7SKP79,-4.238816056534567e-07
DDX4,-4.238906583534827e-07
NEUROG2,-4.2462168297298586e-07
OR7E15P,-4.247655025104816e-07
CYP46A4P,-4.249425135709484e-07
AC104435.2,-4.251433846763438e-07
LINC02267,-4.255838801756342e-07
RPL7AP19,-4.266575162825303e-07
AC007673.1,-4.269429893284661e-07
LINC02810,-4.270180138142104e-07
AC091819.2,-4.271536110564901e-07
AC100801.1,-4.2728108875607794e-07
AL121935.1,-4.2732676710380376e-07
LINC00293,-4.2761382904420487e-07
AL359834.1,-4.281737654850167e-07
AC005100.2,-4.283492619043201e-07
UBE2MP1,-4.2835191608431213e-07
AC093772.2,-4.285004442973835e-07
LINC02832,-4.2882460241695474e-07
PRELID3BP7,-4.291351029245316e-07
AC124067.3,-4.294122953256136e-07
AC096576.6,-4.2944959568655836e-07
AC004837.3,-4.2961868895155354e-07
AC007682.1,-4.297588429621463e-07
AC005050.2,-4.308017487310366e-07
AC091820.2,-4.314380983970247e-07
PPIAP39,-4.3164795464389525e-07
AC099670.3,-4.317419664455256e-07
HNRNPA1P57,-4.3224297688768815e-07
VN1R110P,-4.3235281026589085e-07
LINC02831,-4.324048323801494e-07
LINC01095,-4.324532677690596e-07
AC007126.1,-4.326604103057895e-07
AL133419.1,-4.3304766240301406e-07
AC009652.1,-4.3349193261127077e-07
LINC00563,-4.34246563044724e-07
RN7SL3,-4.34638804125706e-07
IGLV8-61,-4.3472882317191846e-07
LINC00297,-4.3478801752569877e-07
NANOGNB,-4.348253479500515e-07
AC022440.1,-4.3507073747615715e-07
ABCA13,-4.3540256227047337e-07
NRAD1,-4.358697399298817e-07
AL162394.1,-4.3595650236931395e-07
IGHV3-49,-4.361344113842876e-07
RNY1P15,-4.3632297779370585e-07
CLC,-4.364641344698248e-07
FAM90A20P,-4.3665420005489824e-07
AC097521.1,-4.369703821633059e-07
LINC00466,-4.371107045719681e-07
SIGLEC8,-4.372164082218049e-07
MAGEA8,-4.373857599196001e-07
LINC01444,-4.3750628660738105e-07
LINC00656,-4.375596564952839e-07
HIGD1AP6,-4.3772393552391403e-07
AC007179.1,-4.3772393552391403e-07
PABPC1P2,-4.378789416637571e-07
AC108467.1,-4.380827753434049e-07
FAM86GP,-4.381611445361289e-07
LIN28B,-4.381882942609908e-07
AL353152.1,-4.384466749207098e-07
AC093418.1,-4.3875809310590454e-07
AC078922.1,-4.393186149587429e-07
SYT10,-4.393768036637045e-07
LALBA,-4.395137633635839e-07
MRGPRX7P,-4.397806628714191e-07
MT-TL2,-4.3994974423569617e-07
AC116456.1,-4.410014318630246e-07
ANKRD30BP2,-4.4104669348403874e-07
MFSD4B-DT,-4.42545914038395e-07
RN7SL864P,-4.429215468290016e-07
ADIPOQ,-4.4330762798988054e-07
RPL7AP52,-4.441370789462977e-07
ELOCP22,-4.4420113835277204e-07
MMP20,-4.450400323193957e-07
OR2D2,-4.4533750495303726e-07
PGBD4P8,-4.4542700111712815e-07
TMEM132D,-4.457228168183608e-07
OR1A1,-4.457395123164199e-07
AC096531.2,-4.4574826214386704e-07
SRRM1P2,-4.45833234963329e-07
RNA5SP23,-4.468926657370589e-07
AL391844.1,-4.4709969019348516e-07
AC027251.1,-4.47750865603206e-07
LINC02376,-4.4843821128562494e-07
FER1L6-AS2,-4.487948741760457e-07
AC096543.2,-4.488119027985077e-07
LINC01304,-4.4930271148427173e-07
PRPF39-DT,-4.4961307809492143e-07
AL162718.2,-4.4990144147515797e-07
CAPSL,-4.5009014411719603e-07
OR5D18,-4.50358508040122e-07
COX6B1P3,-4.5087538423543636e-07
AC099342.1,-4.509732479375584e-07
NDST4,-4.514853183946277e-07
MTND1P2,-4.516032899556066e-07
LINC00457,-4.5161453206447417e-07
AC099482.2,-4.5185624499525223e-07
FER1L6,-4.520205367803241e-07
IGHV3-20,-4.5227916045341424e-07
AC007527.2,-4.5253554924282963e-07
OR4U1P,-4.5284119603439416e-07
AL162427.1,-4.537797453648237e-07
LINC02749,-4.5487445767648876e-07
AC060765.1,-4.5493017743110845e-07
NHLH2,-4.549601745227115e-07
MPHOSPH6-DT,-4.560607108425981e-07
OTX2-AS1,-4.569009953218235e-07
LINC02882,-4.5690978477854704e-07
OR2G3,-4.5838606023416524e-07
AC092718.9,-4.5886139255448353e-07
LINC01221,-4.593879335276178e-07
AC100801.2,-4.596043639217664e-07
AC069280.2,-4.596681510755525e-07
PKHD1,-4.596914716852138e-07
AC048352.1,-4.59700874994027e-07
FOXB1,-4.598294834804514e-07
AL049612.1,-4.6006465926603237e-07
IGSF23,-4.6021722906048856e-07
PDE11A-AS1,-4.603433142892216e-07
SLC25A24P1,-4.6052499780654834e-07
SOX5P1,-4.6118055960532095e-07
CYP2C18,-4.612531250774864e-07
HNF4GP1,-4.623992085090072e-07
SYT8,-4.6308124175669476e-07
CNTFR-AS1,-4.6323093056391884e-07
AL161782.1,-4.643152183649147e-07
IGHV4-59,-4.646164279630206e-07
